2024-07-29 17:57:18.513/Accelerometer/-0.24885355/4.3812585/9.171689/Magnetometer/22.29375/-21.0375/-40.575/Gyroscope/0.23441936/0.29588762/0.00320704/Pressure/989.47064/orientation/259.3419/-26.321693/1.1014568/gravity/0.15494037/4.357549/8.783971/
2024-07-29 17:57:18.531/Accelerometer/-0.3493521/4.6492543/9.188439/Magnetometer/22.78125/-21.056252/-40.8375/Gyroscope/0.25702137/0.19448407/0.06062833/Pressure/989.47064/orientation/259.40576/-26.580826/0.77625066/gravity/0.11881498/4.388081/8.769321/
2024-07-29 17:57:18.551/Accelerometer/-0.10289137/4.4889355/8.618947/Magnetometer/22.743752/-21.225/-40.59375/Gyroscope/0.20998476/0.1004109/0.0490219/Pressure/989.47186/orientation/259.43646/-26.853819/0.6115022/gravity/0.0933752/4.4298186/8.748622/
2024-07-29 17:57:18.573/Accelerometer/0.65084773/4.694718/7.9393854/Magnetometer/23.53125/-21.31875/-40.537502/Gyroscope/-0.026419902/0.1333976/-0.004123337/Pressure/989.47186/orientation/259.5081/-27.002325/0.5394468/gravity/0.08226434/4.4524803/8.737222/
2024-07-29 17:57:18.593/Accelerometer/0.22731815/4.618148/8.379665/Magnetometer/23.925001/-21.431252/-40.068752/Gyroscope/-0.21151192/0.31299183/-0.03649917/Pressure/989.5068/orientation/259.7256/-26.93479/0.35049635/gravity/0.053482376/4.4421782/8.746564/
2024-07-29 17:57:18.611/Accelerometer/-0.23449662/4.386044/9.030513/Magnetometer/23.41875/-21.65625/-39.84375/Gyroscope/-0.25060728/0.16577344/-0.007788526/Pressure/989.5068/orientation/259.90924/-26.690786/-0.01061957/gravity/-0.01219579/4.3938727/8.767219/
2024-07-29 17:57:18.631/Accelerometer/-0.24885355/4.4458647/9.025727/Magnetometer/23.75625/-21.13125/-39.75/Gyroscope/-0.14920372/-0.21968225/-0.020005822/Pressure/989.5351/orientation/260.01135/-26.37317/-0.1007229/gravity/-0.015445301/4.356268/8.785959/
2024-07-29 17:57:18.651/Accelerometer/-0.12203395/4.26401/9.020942/Magnetometer/23.41875/-21.16875/-39.675003/Gyroscope/-0.099723674/-0.270384/-0.03405571/Pressure/989.5351/orientation/260.15762/-26.228796/0.15516846/gravity/0.023823563/4.334115/8.796889/
2024-07-29 17:57:18.671/Accelerometer/0.06460621/4.2951164/9.3511505/Magnetometer/23.325/-21.0375/-39.787502/Gyroscope/-0.04657844/-0.07918335/-0.072540194/Pressure/989.559/orientation/260.31296/-26.123705/0.36809173/gravity/0.056565464/4.317972/8.804675/
2024-07-29 17:57:18.691/Accelerometer/0.19381863/4.436293/9.142975/Magnetometer/24.056252/-20.75625/-40.21875/Gyroscope/0.0108428495/0.04421134/-0.123852834/Pressure/989.559/orientation/260.47565/-26.081701/0.344961/gravity/0.05303027/4.311517/8.80786/
2024-07-29 17:57:18.711/Accelerometer/-0.10289137/4.601398/8.709874/Magnetometer/23.53125/-21.2625/-40.331253/Gyroscope/0.0029016077/-0.0956767/-0.11835505/Pressure/989.58124/orientation/260.69183/-26.098484/0.27348283/gravity/0.042036004/4.314096/8.806656/
